Rest;379145.0;1;
Großbritannien;378832.975895971;1;
kürzlich;378347.0;1;
Höhepunkt;378151.880505029;1;
Bewohner;377917.0;1;
Philipp;377189.0;1;
Bundesliga;376284.0;1;
angeblich;376085.0;1;
Ausdruck;375606.0;1;
letztlich;375533.0;1;
mehrfach;375503.0;1;
Änderung;375342.0;1;
Beratung;371933.0;1;
Braunschweig;370558.026760042;1;
Bilanz;370440.0;1;
Widerstand;370338.027929979;1;
Wissenschaft;369932.917439956;1;
Feld;369806.0;1;
Vortrag;366191.0;1;
Abstimmung;365961.0;1;
Studium;365593.0;1;
Brandenburg;365435.0;1;
Arzt;364907.0;1;
Erinnerung;364273.0;1;
Elisabeth;364086.0;1;
Brief;364041.0;1;
Tätigkeit;362684.0;1;
Generation;362453.0;1;
Fenster;362192.225010998;1;
Andrea;361962.0;1;
Günther;361792.0;1;
Messe;360371.217322004;1;
Premiere;360281.0;1;
Industrie;360076.0;1;
Dresden;359281.890790011;1;
Gesundheit;359195.0;1;
Garten;358696.632068001;1;
Information;357720.0;1;
sinnvoll;357696.0;1;
tief;357099.147810914;1;
Einheit;357018.0;1;
Beteiligung;356772.0;1;
Irak;355628.0;1;
Verhalten;355109.003716998;1;
Bern;354773.233331928;1;
Job;354708.60872;1;
Rolf;353961.0;1;
Funktion;353898.0;1;
Wolfsburg;353719.069828152;1;
bleiben;353532.795936882;1;
Verständnis;352467.0;1;
Erich;352403.0;1;
Dank;352310.018598129;1;
treffen;351340.752761527;1;
Fuß;349920.0;1;
Harald;349541.0;1;
Joseph;349455.0;1;
Anfrage;348954.706329002;1;
Niveau;348768.0;1;
Dach;348744.0;1;
grundsätzlich;348513.0;1;
Fläche;346790.0;1;
Becker;346731.0;1;
Angela;346566.0;1;
schwierig;345907.0;1;
Finanzierung;345357.0;1;
Strom;344826.0;1;
Million;344244.0;1;
Nutzung;343405.0;1;
Brücke;343057.0;1;
Größe;342685.0;1;
Turnier;341968.0;1;
Holz;341815.0;1;
zunehmend;339994.0;1;
stolz;339584.0;1;
dringend;339523.0;1;
Carl;339342.0;1;
Oliver;339285.096889926;1;
Wind;338351.0;1;
Auftakt;338229.898596975;1;
Begründung;337968.0;1;
West;336185.0;1;
Veranstalter;336013.0;1;
Reform;335535.0;1;
Amerika;335285.0;1;
General;334863.343168009;1;
Aufbau;334766.0;1;
Konzern;334167.256555999;1;
Verfassung;333124.0;1;
Vertrauen;333003.910642011;1;
Papier;331680.0;1;
Meisterschaft;331134.867441;1;
Richter;330339.514122931;1;
Frieden;330299.514824001;1;
Amerikaner;330033.0;1;
Verlust;329663.0;1;
Untersuchung;329177.0;1;
Albert;328209.154448943;1;
Haltung;327998.0;1;
Simon;327787.0;1;
Senat;327550.0;1;
Galerie;326446.0;1;
Umsetzung;326383.0;1;
Kauf;326313.0;1;
Fahrzeug;326130.0;1;
Mannheimer;325946.0;1;
Papst;325699.0;1;
Hochschule;324766.592091968;1;
praktisch;324621.0;1;
Ralf;324513.0;1;
Unternehmer;323948.0;1;
endgültig;323853.0;1;
Rechnung;323746.0;1;
Computer;323269.0;1;
Not;322332.977957996;1;
Botschaft;321954.525968003;1;
Bündnis;321740.0;1;
Anton;321704.0;1;
überraschend;321004.0;1;
Ebene;320896.458431281;1;
Maler;320867.594426971;1;
Saal;320783.0;1;
aufmerksam;320740.0;1;
Halbzeit;320296.0;1;
Wachstum;319320.0;1;
Vorbereitung;319158.0;1;
Volker;318632.0;1;
Ruf;318430.604890002;1;
Börse;318286.0;1;
Wunder;316843.622820152;1;
Vorhaben;316422.455091999;1;
Rücktritt;316420.245816;1;
Spiegel;316039.0;1;
Bezug;316009.0;1;
Kino;314969.0;1;
Mario;314843.0;1;
Gemeinschaft;312979.357107998;1;
Entwurf;312358.0;1;
rasch;312329.0;1;
Ausgleich;312292.0;1;
Lust;312062.0;1;
Meer;311997.0;1;
Inhalt;311646.115759031;1;
Behandlung;311428.0;1;
Tabelle;310829.200071964;1;
Viertel;310482.988419769;1;
